GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,ra,dec,MASS_P50,HIMASS_LIM,WARNING,index,mpa_z,model_u,model_g,model_r,model_i,model_z,ext_u,ext_g,ext_r,ext_i,ext_z
36761,216579,J111522.99+312814.3,2092,53460,596,31.470667,0.03403,10.204,8.5,0,719346,0.03404251,18.6618,16.8369,15.9768,15.5629,15.2442,0.0954,0.0702,0.0509,0.0386,0.0274
48325,211562,J111524.15+290854.1,2215,53793,223,29.148373,0.04962,10.201,8.5,0,769214,0.049634114,18.587,16.8417,16.1215,15.7941,15.5756,0.0824,0.0606,0.044,0.0333,0.0236
48068,723260,J111524.61+254154.0,2214,53794,100,25.698334,0.04667,10.087,8.5,0,768641,0.046680864,19.4331,17.6988,16.841,16.4721,16.1505,0.0868,0.0639,0.0463,0.0351,0.0249
48397,211563,J111525.54+292741.4,2215,53793,435,29.461521,0.04683,10.543,8.74,0,769372,0.04681924,18.6932,16.7792,15.8948,15.499,15.1764,0.0843,0.062,0.045,0.0341,0.0242
47997,211564,J111525.72+293345.8,2213,53792,576,29.562737,0.04745,10.719,8.92,0,768517,0.047446735,18.3291,16.5367,15.6525,15.2065,14.8381,0.0878,0.0646,0.0469,0.0355,0.0252
48091,723262,J111526.27+255741.8,2214,53794,147,25.961626,0.04619,10.649,8.85,0,768673,0.04620492,18.2702,16.3674,15.5216,15.1392,14.8131,0.0891,0.0655,0.0475,0.036,0.0256
12326,214263,J111527.16+040820.5,835,52326,166,4.139054,0.03968,10.153,8.5,0,265857,0.039699186,18.9852,17.1437,16.3178,15.9089,15.5781,0.2306,0.1696,0.123,0.0933,0.0661
23591,213416,J111528.44+122613.9,1604,53078,596,12.437207,0.04827,10.448,8.65,0,541969,0.04826366,18.2829,16.6206,15.8564,15.4675,15.1525,0.1225,0.0901,0.0654,0.0496,0.0351
12328,214265,J111528.57+042055.4,835,52326,169,4.348749,0.04001,10.131,8.5,0,265860,0.04002153,18.6211,17.0307,16.2551,15.8783,15.5497,0.2657,0.1955,0.1418,0.1075,0.0762
36758,212905,J111530.07+311515.1,2092,53460,581,31.254208,0.03427,10.261,8.5,0,719333,0.03428855,19.1898,17.3956,16.5822,16.0835,15.5908,0.0905,0.0666,0.0483,0.0366,0.026
48396,211565,J111530.17+292136.6,2215,53793,430,29.360172,0.0467,10.674,8.87,0,769368,0.04668423,18.2619,16.3466,15.5062,15.1062,14.7782,0.0867,0.0638,0.0463,0.0351,0.0249
48093,723267,J111531.43+255808.9,2214,53794,149,25.96915,0.04773,10.805,9.01,0,768675,0.04773826,18.2068,16.252,15.3633,14.9506,14.626,0.0891,0.0656,0.0476,0.0361,0.0256
48405,211566,J111531.80+292742.8,2215,53793,462,29.461908,0.04692,10.322,8.52,0,769394,0.04690879,18.6821,16.8495,16.069,15.7304,15.4227,0.0894,0.0657,0.0477,0.0362,0.0256
12398,214045,J111532.38+051105.8,835,52326,491,5.184951,0.04466,10.659,8.86,0,266112,0.044650894,18.4339,16.4778,15.5685,15.1333,14.8123,0.2776,0.2042,0.1481,0.1123,0.0796
47996,212675,J111532.52+293138.8,2213,53792,573,29.527458,0.04723,10.257,8.5,0,768515,0.047222447,18.2214,16.3381,15.7578,15.4538,15.222,0.0915,0.0674,0.0489,0.037,0.0263
48322,723269,J111533.10+283301.1,2215,53793,217,28.550318,0.02946,10.812,9.01,0,769209,0.029450659,17.1037,15.1574,14.3103,13.8714,13.532,0.0834,0.0613,0.0445,0.0337,0.0239
48331,216583,J111536.74+290147.9,2215,53793,235,29.029987,0.04743,10.647,8.85,0,769223,0.047429606,18.2749,16.3542,15.5155,15.1234,14.823,0.0782,0.0575,0.0417,0.0316,0.0224
47983,723272,J111536.98+290853.4,2213,53792,550,29.14819,0.04719,10.017,8.5,0,768496,0.047171753,19.0502,17.3988,16.6399,16.3093,16.0505,0.0815,0.0599,0.0435,0.033,0.0234
48094,723273,J111538.72+255345.4,2214,53794,150,25.89596,0.04683,10.112,8.5,0,768676,0.04684224,19.5681,17.9099,17.084,16.6247,16.2681,0.0891,0.0655,0.0475,0.036,0.0256
44590,727886,J111538.99+342558.4,2107,53786,530,34.43289,0.03293,10.496,8.7,0,726854,0.032910846,17.7755,15.9119,15.0711,14.6888,14.4091,0.1063,0.0782,0.0567,0.043,0.0305
24474,213911,J111542.04+062357.9,1617,53112,248,6.399434,0.03921,10.048,8.5,0,548289,0.03919933,18.8093,17.1958,16.4791,16.0801,15.761,0.2938,0.2161,0.1568,0.1189,0.0843
48380,723275,J111542.13+300649.0,2215,53793,361,30.113623,0.02718,10.288,8.5,0,769320,0.027174423,17.5137,15.6884,14.9456,14.5844,14.3167,0.0832,0.0612,0.0444,0.0337,0.0239
48406,211567,J111543.17+292637.5,2215,53793,463,29.443771,0.02827,10.08,8.5,0,769395,0.028265705,17.9257,16.5151,15.8004,15.4206,15.0357,0.0933,0.0686,0.0498,0.0378,0.0268
23599,213417,J111544.04+120700.5,1604,53078,638,12.116827,0.0466,10.554,8.75,0,542004,0.046586007,18.13,16.3824,15.5818,15.1939,14.8873,0.1203,0.0885,0.0642,0.0487,0.0345
48215,723277,J111544.30+263947.6,2214,53794,514,26.663237,0.04875,10.103,8.5,0,768954,0.048741814,19.0068,17.3978,16.6497,16.268,16.013,0.0808,0.0595,0.0431,0.0327,0.0232
37652,216587,J111544.44+352542.0,2111,53467,370,35.42836,0.02891,10.011,8.5,0,728743,0.028914286,17.9646,16.4118,15.6745,15.3237,15.0616,0.1056,0.0777,0.0564,0.0427,0.0303
48417,211569,J111545.81+292223.6,2215,53793,478,29.373234,0.04691,10.687,8.89,0,769408,0.046898875,18.2795,16.4244,15.5569,15.1462,14.7808,0.0906,0.0667,0.0484,0.0367,0.026
57548,719365,J111547.89+162628.1,2491,53855,13,16.441149,0.04834,10.045,8.5,0,832291,0.048351243,19.4138,17.8706,17.0872,16.6676,16.3294,0.0984,0.0724,0.0525,0.0398,0.0282
483,6284,J111549.41+005137.4,279,51984,456,0.860409,0.04582,11.141,9.34,0,7940,0.045819916,17.2271,15.4731,14.6073,14.1187,13.7626,0.1964,0.1445,0.1048,0.0795,0.0564
12396,214051,J111550.85+050719.3,835,52326,486,5.122032,0.03972,10.486,8.69,0,266109,0.03971707,18.3032,16.6054,15.7743,15.3073,14.9446,0.2825,0.2079,0.1508,0.1143,0.0811
48332,212127,J111551.03+290441.7,2215,53793,237,29.078278,0.04758,10.978,9.18,0,769224,0.047571573,17.4827,15.5535,14.7167,14.3271,14.0283,0.0788,0.058,0.0421,0.0319,0.0226
48090,723284,J111551.38+255740.2,2214,53794,146,25.96117,0.04668,11.295,9.5,0,768672,0.04668348,16.7721,14.835,13.9905,13.5848,13.2719,0.0895,0.0659,0.0478,0.0362,0.0257
48330,723285,J111551.72+291606.9,2215,53793,229,29.268608,0.04861,10.289,8.5,0,769220,0.04861356,19.0357,17.2463,16.417,16.0304,15.7278,0.0899,0.0662,0.048,0.0364,0.0258
48326,211570,J111552.17+291510.4,2215,53793,224,29.252895,0.04775,10.38,8.58,0,769215,0.047738817,18.7494,16.8804,16.0566,15.7266,15.3755,0.089,0.0655,0.0475,0.036,0.0255
48413,216590,J111555.47+291820.4,2215,53793,474,29.305674,0.04708,10.301,8.5,0,769404,0.04706366,18.6051,16.996,16.2217,15.8475,15.5344,0.0911,0.067,0.0486,0.0369,0.0261
12323,212907,J111559.26+043955.1,835,52326,157,4.665329,0.04271,10.909,9.11,0,265848,0.04272404,18.146,16.2895,15.3279,14.814,14.3909,0.2799,0.2059,0.1494,0.1133,0.0803
48327,210195,J111603.16+284721.7,2215,53793,225,28.789385,0.02696,10.33,8.53,0,769216,0.026967702,16.9691,15.4848,14.7818,14.4263,14.1308,0.0814,0.0599,0.0434,0.0329,0.0234
5705,214477,J111604.41+030009.6,510,52381,552,3.002689,0.04915,10.496,8.7,0,122982,0.04914013,17.8476,16.4005,15.6943,15.2966,15.0119,0.2653,0.1952,0.1416,0.1074,0.0761
47980,723294,J111604.97+290836.1,2213,53792,544,29.143381,0.04393,10.041,8.5,0,768492,0.043917205,19.0615,17.3677,16.6141,16.2405,15.9416,0.0854,0.0629,0.0456,0.0346,0.0245
36764,216593,J111607.23+314303.0,2092,53460,609,31.717508,0.03551,10.494,8.69,0,719358,0.035515398,16.5071,15.192,14.5691,14.2494,14.0135,0.1181,0.0869,0.063,0.0478,0.0339
485,211262,J111609.33+003424.7,279,51984,461,0.57353,0.02893,10.297,8.5,0,7945,0.028923053,16.9293,15.5658,14.8998,14.5468,14.2682,0.214,0.1575,0.1142,0.0866,0.0614
47987,212674,J111609.41+290513.5,2213,53792,559,29.087101,0.042,10.363,8.56,0,768503,0.041989755,18.0356,16.3135,15.5834,15.2236,14.9473,0.0783,0.0576,0.0418,0.0317,0.0225
48072,211175,J111610.62+262740.4,2214,53794,112,26.461227,0.02908,10.256,8.5,0,768649,0.02908831,18.1793,16.4595,15.6265,15.1931,14.8391,0.0863,0.0635,0.0461,0.0349,0.0248
48410,210196,J111610.75+292632.4,2215,53793,469,29.44235,0.02762,10.287,8.5,0,769400,0.027616354,16.3235,15.1453,14.5528,14.2749,14.0054,0.0965,0.071,0.0515,0.039,0.0277
48014,216595,J111611.26+291023.5,2213,53792,599,29.173208,0.04408,10.15,8.5,0,768535,0.044069625,18.8243,17.04,16.2614,15.9088,15.6507,0.0899,0.0662,0.048,0.0364,0.0258
484,214898,J111612.06+011418.5,279,51984,458,1.238488,0.04573,10.852,9.05,0,7942,0.045698456,17.8227,15.9293,15.0901,14.6754,14.3627,0.1696,0.1248,0.0905,0.0686,0.0487
23600,213418,J111613.01+120612.9,1604,53078,639,12.103604,0.04839,10.348,8.55,0,542005,0.04837111,19.0233,17.2659,16.4031,15.9921,15.6546,0.1041,0.0766,0.0555,0.0421,0.0299
48409,210199,J111613.54+292306.8,2215,53793,468,29.38525,0.02931,11,9.2,0,769399,0.029293569,16.6572,14.708,13.8332,13.4177,13.0959,0.0959,0.0705,0.0512,0.0388,0.0275
48004,723297,J111613.84+291529.6,2213,53792,585,29.258245,0.04642,10.306,8.51,0,768524,0.046400774,18.865,17.0495,16.2412,15.8574,15.5341,0.0942,0.0693,0.0503,0.0381,0.027
44534,727895,J111615.15+325527.4,2107,53786,142,32.924305,0.03437,10.455,8.66,0,726552,0.034373574,18.1455,16.2104,15.3645,14.9725,14.6503,0.1362,0.1002,0.0727,0.0551,0.0391
48007,212128,J111616.56+291349.8,2213,53792,588,29.230509,0.04773,10.181,8.5,0,768527,0.047709156,19.1873,17.485,16.6505,16.2737,15.9353,0.0947,0.0697,0.0505,0.0383,0.0272
5704,6289,J111617.30+025319.7,510,52381,546,2.888825,0.02985,10.803,9,0,122977,0.029841928,15.8524,14.4429,13.73,13.3528,13.1052,0.28,0.206,0.1494,0.1133,0.0803
48328,210198,J111617.41+291335.1,2215,53793,227,29.226418,0.04374,11.157,9.36,0,769218,0.0437357,17.0387,15.0928,14.2256,13.8206,13.4947,0.0948,0.0697,0.0506,0.0384,0.0272
44542,727896,J111619.29+324304.9,2107,53786,154,32.718033,0.03458,10.266,8.5,0,726562,0.03459049,18.1601,16.43,15.64,15.2608,14.9387,0.1261,0.0928,0.0673,0.051,0.0362
23650,213268,J111621.63+115656.7,1605,53062,272,11.949109,0.04746,10.83,9.03,0,542219,0.04754213,18.0209,16.159,15.2787,14.8483,14.4955,0.0869,0.0639,0.0464,0.0351,0.0249
48019,211571,J111621.95+292623.0,2213,53792,614,29.439726,0.02915,10.186,8.5,0,768545,0.029135754,17.4701,16.103,15.4021,15.0292,14.7401,0.0966,0.0711,0.0515,0.0391,0.0277
5703,214480,J111622.18+031829.6,510,52381,539,3.308242,0.04954,10.654,8.85,0,122971,0.049523674,18.3208,16.4076,15.5686,15.151,14.8475,0.2605,0.1917,0.139,0.1054,0.0747
37654,216601,J111622.18+353644.6,2111,53467,380,35.612404,0.02689,10.677,8.88,0,728750,0.026894355,17.2117,15.2792,14.4175,14.0124,13.6847,0.09,0.0662,0.048,0.0364,0.0258
12403,212131,J111622.33+044258.5,835,52326,515,4.716268,0.04127,10.472,8.67,0,266129,0.04126618,17.1758,15.6544,14.9947,14.6503,14.4336,0.2819,0.2074,0.1504,0.1141,0.0809
48414,210200,J111622.70+291508.2,2215,53793,475,29.252295,0.04529,11.407,9.61,0,769405,0.045282096,16.6108,14.6487,13.773,13.3354,12.9924,0.0955,0.0703,0.051,0.0387,0.0274
23651,213269,J111623.19+120055.3,1605,53062,273,12.015382,0.04648,11.049,9.25,0,542220,0.04649123,17.2956,15.4917,14.6067,14.2419,13.8139,0.0875,0.0644,0.0467,0.0354,0.0251
481,215036,J111624.89+004654.7,279,51984,441,0.781883,0.04594,10.736,8.94,0,7928,0.045921195,17.4118,15.8269,15.1018,14.7029,14.3698,0.1679,0.1235,0.0896,0.0679,0.0482
12321,214275,J111624.92+040838.2,835,52326,148,4.143952,0.04871,10.085,8.5,0,265840,0.04872079,18.1165,16.9273,16.3565,15.9879,15.7444,0.2474,0.182,0.132,0.1001,0.071
48418,723302,J111625.67+291612.4,2215,53793,479,29.270126,0.04808,10.669,8.87,0,769409,0.048061833,18.6727,16.7022,15.8072,15.363,15.0091,0.0955,0.0703,0.051,0.0386,0.0274
48013,216603,J111625.83+290847.1,2213,53792,597,29.146421,0.045,10.253,8.5,0,768534,0.044972938,19.0095,17.2006,16.3488,15.9739,15.6716,0.0824,0.0606,0.044,0.0333,0.0236
23597,213272,J111625.88+120200.3,1604,53078,636,12.033432,0.04699,10.04,8.5,0,542002,0.046983305,19.8942,17.9698,17.1206,16.7009,16.4124,0.0876,0.0644,0.0467,0.0354,0.0251
48311,212130,J111627.48+291132.2,2215,53793,193,29.192291,0.04394,10.579,8.78,0,769193,0.043934748,17.5763,15.865,15.1344,14.7656,14.5057,0.0919,0.0676,0.0491,0.0372,0.0264
48012,210202,J111627.85+291113.5,2213,53792,596,29.187098,0.04888,10.46,8.66,0,768533,0.04887403,17.3722,16.1382,15.5284,15.177,14.9147,0.091,0.067,0.0486,0.0368,0.0261
48408,211572,J111627.94+292217.1,2215,53793,467,29.371416,0.04594,10.335,8.54,0,769398,0.045924917,18.6263,16.9352,16.1392,15.7563,15.4312,0.0959,0.0706,0.0512,0.0388,0.0275
48006,6292,J111628.06+291936.1,2213,53792,587,29.3267,0.04625,11.017,9.22,0,768526,0.046242382,15.8927,14.7106,14.1382,13.7516,13.5058,0.0956,0.0703,0.051,0.0387,0.0274
48411,210206,J111628.46+291709.4,2215,53793,472,29.285948,0.04735,11.042,9.24,0,769402,0.04733616,17.4296,15.5442,14.6793,14.2553,13.9344,0.0953,0.0701,0.0508,0.0386,0.0273
48001,723306,J111629.14+291528.3,2213,53792,581,29.257883,0.04866,10.156,8.5,0,768521,0.04863742,19.0126,17.2882,16.5101,16.1522,15.8996,0.095,0.0699,0.0507,0.0384,0.0272
48008,723309,J111630.79+291343.9,2213,53792,589,29.228863,0.04839,10.922,9.12,0,768528,0.0483499,17.7852,15.9681,15.088,14.6554,14.2979,0.0943,0.0694,0.0503,0.0382,0.0271
48070,723308,J111630.80+260043.7,2214,53794,104,26.012142,0.04793,10.376,8.58,0,768644,0.047941238,18.9905,17.0959,16.2457,15.8671,15.5447,0.0905,0.0666,0.0483,0.0366,0.026
24478,213805,J111631.15+070909.2,1617,53112,276,7.152576,0.03756,10.15,8.5,0,548310,0.03754941,17.4982,16.253,15.6269,15.3031,15.0534,0.2315,0.1704,0.1236,0.0937,0.0664
23534,213273,J111631.94+115044.8,1604,53078,36,11.845779,0.04606,10.809,9.01,0,541534,0.046038263,17.8919,15.9886,15.1509,14.7496,14.4118,0.0894,0.0657,0.0477,0.0362,0.0256
48416,211573,J111632.33+291633.4,2215,53793,477,29.275969,0.0464,10.941,9.14,0,769407,0.046382688,17.3859,15.7689,14.9408,14.5093,14.1474,0.0948,0.0698,0.0506,0.0384,0.0272
48415,210205,J111633.24+291843.9,2215,53793,476,29.312216,0.04661,10.72,8.92,0,769406,0.046607357,17.6992,16.0971,15.3478,14.9333,14.5733,0.0951,0.07,0.0507,0.0385,0.0273
37635,210207,J111633.24+351822.6,2111,53467,216,35.30628,0.02637,10.606,8.81,0,728623,0.02636245,16.9586,15.1536,14.3159,13.9261,13.6382,0.1069,0.0786,0.057,0.0432,0.0307
24467,213914,J111634.17+060211.2,1617,53112,207,6.036447,0.04765,10.42,8.62,0,548257,0.04763643,19.432,17.4054,16.4728,16.0038,15.6322,0.4273,0.3144,0.228,0.1729,0.1226
48075,723312,J111634.37+260430.6,2214,53794,116,26.075188,0.04755,10.56,8.76,0,768652,0.047563594,18.5243,16.6132,15.785,15.4046,15.0502,0.0891,0.0656,0.0475,0.0361,0.0256
23598,213420,J111634.39+120507.9,1604,53078,637,12.085539,0.04809,10.375,8.58,0,542003,0.04806892,19.0607,17.2002,16.3302,15.9261,15.5901,0.0886,0.0652,0.0473,0.0358,0.0254
48312,210213,J111635.03+291458.8,2215,53793,196,29.249668,0.04999,11.137,9.34,0,769194,0.049995363,17.5382,15.5602,14.665,14.2393,13.8949,0.0935,0.0688,0.0499,0.0379,0.0268
23645,210214,J111636.13+111202.3,1605,53062,250,11.200659,0.04658,10.876,9.08,0,542206,0.046582412,17.2169,15.4566,14.6867,14.2937,14.0251,0.0793,0.0583,0.0423,0.0321,0.0227
48407,211574,J111637.23+292326.7,2215,53793,464,29.39075,0.04507,10.142,8.5,0,769396,0.04506131,19.2426,17.4064,16.5943,16.1907,15.9327,0.0958,0.0705,0.0511,0.0388,0.0275
23596,213274,J111637.65+120209.9,1604,53078,634,12.03609,0.04827,10.157,8.5,0,542000,0.048269305,19.5813,17.6862,16.8564,16.4431,16.1341,0.0824,0.0607,0.044,0.0334,0.0237
48412,211575,J111638.57+291847.0,2215,53793,473,29.31308,0.04946,10.523,8.72,0,769403,0.049457207,18.7787,16.9319,16.0728,15.6365,15.3247,0.0947,0.0697,0.0506,0.0383,0.0272
12405,214053,J111639.10+054423.7,835,52326,537,5.73994,0.0484,10.242,8.5,0,266143,0.04839473,19.7151,17.6954,16.7861,16.3564,15.9677,0.4009,0.295,0.214,0.1622,0.115
24486,212134,J111640.83+075748.6,1617,53112,370,7.963509,0.04168,10.526,8.73,0,548374,0.041696582,17.0871,15.6582,14.9905,14.6507,14.4081,0.219,0.1612,0.1169,0.0886,0.0628
23648,213275,J111640.91+120048.3,1605,53062,269,12.013443,0.0462,10.183,8.5,0,542216,0.04623883,18.9916,17.2632,16.4848,16.1097,15.7928,0.0791,0.0582,0.0422,0.032,0.0227
48310,723317,J111641.17+290943.3,2215,53793,192,29.162035,0.04668,10.218,8.5,0,769192,0.046676535,19.0854,17.2603,16.4369,16.0616,15.7713,0.0819,0.0603,0.0437,0.0331,0.0235
48051,723318,J111641.71+255212.9,2214,53794,60,25.870272,0.04675,10.793,8.99,0,768611,0.046761286,17.566,15.8018,14.996,14.6068,14.3209,0.0916,0.0674,0.0489,0.0371,0.0263
48077,6294,J111643.30+262221.6,2214,53794,119,26.37267,0.02717,10.77,8.97,0,768655,0.027182838,17.2013,15.4671,14.5539,14.0713,13.7205,0.0859,0.0632,0.0458,0.0348,0.0246
36670,216608,J111646.86+303933.4,2092,53460,22,30.659285,0.04352,10.995,9.2,0,718870,0.0435383,17.9812,16.1333,15.1964,14.6906,14.2596,0.084,0.0618,0.0448,0.034,0.0241
48069,723320,J111647.99+260632.6,2214,53794,102,26.109058,0.04829,10.122,8.5,0,768643,0.04829973,19.5074,17.5955,16.7634,16.4095,16.1163,0.0879,0.0647,0.0469,0.0356,0.0252
48429,211578,J111648.68+291934.6,2215,53793,498,29.326296,0.04896,10.317,8.52,0,769424,0.04894299,19.0263,17.2257,16.4025,16.0022,15.6881,0.0937,0.0689,0.05,0.0379,0.0269
48216,211715,J111649.42+263413.3,2214,53794,518,26.570375,0.0483,10.427,8.63,0,768957,0.048284974,18.3839,16.6388,15.8618,15.4991,15.2208,0.0882,0.0649,0.0471,0.0357,0.0253
48511,723321,J111649.82+260319.3,2216,53795,282,26.05538,0.04655,10.305,8.51,0,769735,0.04655363,18.9478,17.0914,16.26,15.8682,15.5913,0.0896,0.0659,0.0478,0.0363,0.0257
44520,727914,J111651.79+330042.8,2107,53786,102,33.011913,0.03287,10.083,8.5,0,726520,0.03287285,17.9083,16.4175,15.7357,15.3752,15.1048,0.1505,0.1108,0.0803,0.0609,0.0432
12404,211665,J111652.35+044137.3,835,52326,516,4.693719,0.04157,10.303,8.5,0,266130,0.041571453,18.3685,16.804,16.0322,15.621,15.2887,0.2571,0.1892,0.1372,0.104,0.0738
47767,216611,J111653.41+275822.8,2213,53792,15,27.97301,0.03475,10.175,8.5,0,768061,0.034778416,18.1296,16.4471,15.7119,15.3473,15.0634,0.096,0.0706,0.0512,0.0388,0.0275
48221,211716,J111653.84+263442.8,2214,53794,557,26.578564,0.04751,10.294,8.5,0,768981,0.047504704,18.9946,17.4466,16.6663,16.2211,15.8593,0.0882,0.0649,0.0471,0.0357,0.0253
44521,212137,J111653.90+323351.6,2107,53786,104,32.564354,0.03286,10.374,8.57,0,726521,0.032868326,17.7277,15.944,15.1595,14.7858,14.5042,0.1255,0.0924,0.067,0.0508,0.036
12408,211667,J111654.35+044316.8,835,52326,559,4.721335,0.04104,10.637,8.84,0,266159,0.041037202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44519,727915,J111654.83+323523.3,2107,53786,101,32.58981,0.03352,10.416,8.62,0,726519,0.0335297,17.7511,15.9918,15.1963,14.8087,14.4952,0.1278,0.094,0.0682,0.0517,0.0367
48049,723324,J111654.87+253620.6,2214,53794,57,25.60574,0.04989,10.575,8.78,0,768608,0.049905285,18.5646,16.693,15.843,15.451,15.1174,0.0858,0.0632,0.0458,0.0347,0.0246
37632,727916,J111655.80+351533.2,2111,53467,210,35.259224,0.02716,10.614,8.81,0,728618,0.027144874,17.5509,15.5665,14.6891,14.2535,13.935,0.1024,0.0753,0.0546,0.0414,0.0294
48028,211579,J111656.96+291603.0,2213,53792,627,29.267515,0.04776,10.513,8.71,0,768556,0.047745187,18.5638,16.7285,15.9052,15.4814,15.1638,0.0871,0.0641,0.0465,0.0352,0.025
44522,727918,J111700.11+323551.0,2107,53786,105,32.597507,0.03477,11.043,9.24,0,726522,0.03478182,16.6298,14.7468,13.9053,13.4827,13.1982,0.1291,0.095,0.0689,0.0522,0.037
44500,727920,J111700.25+323023.3,2107,53786,53,32.50649,0.03532,10.866,9.07,0,726478,0.035331327,17.0887,15.2163,14.3712,13.9695,13.6482,0.1195,0.0879,0.0638,0.0484,0.0343
48309,211580,J111700.39+290826.2,2215,53793,191,29.140629,0.04662,11.118,9.32,0,769191,0.046621833,17.2305,15.3664,14.4974,14.0675,13.7082,0.0792,0.0583,0.0423,0.0321,0.0227
48030,216613,J111701.23+291301.6,2213,53792,630,29.217117,0.04542,10.291,8.5,0,768558,0.045406695,18.761,17.0085,16.1966,15.8192,15.5125,0.0824,0.0606,0.044,0.0333,0.0236
48034,216614,J111701.86+290556.8,2213,53792,636,29.099113,0.0473,11.011,9.21,0,768563,0.04728022,17.661,15.7381,14.8488,14.4111,14.0722,0.0757,0.0557,0.0404,0.0306,0.0217
44524,727922,J111704.27+325712.0,2107,53786,108,32.953346,0.03395,10.639,8.84,0,726524,0.033948746,17.401,15.5543,14.7451,14.3441,14.0432,0.1462,0.1075,0.078,0.0591,0.0419
48419,216615,J111706.21+293153.6,2215,53793,483,29.531576,0.02919,10.173,8.5,0,769411,0.02918252,18.383,16.6501,15.8143,15.3843,15.0474,0.0912,0.0671,0.0487,0.0369,0.0262
48430,211581,J111710.69+291514.2,2215,53793,499,29.25396,0.0498,10.648,8.85,0,769425,0.04978379,18.757,16.7785,15.8868,15.4618,15.1147,0.0836,0.0615,0.0446,0.0338,0.024
12409,214055,J111712.73+054821.4,835,52326,562,5.80596,0.04867,10.504,8.7,0,266162,0.048673686,18.8243,16.8853,16.0073,15.5737,15.2567,0.3703,0.2725,0.1976,0.1499,0.1063
47773,723334,J111714.23+282132.3,2213,53792,39,28.358997,0.04663,10.407,8.61,0,768081,0.046639103,18.2263,16.4674,15.7807,15.431,15.1243,0.082,0.0603,0.0437,0.0332,0.0235
48515,211713,J111715.77+263632.8,2216,53795,302,26.609137,0.04678,10.253,8.5,0,769749,0.046785574,18.3352,16.8512,16.1845,15.8043,15.5364,0.0871,0.0641,0.0465,0.0353,0.025
48421,216618,J111716.61+292814.6,2215,53793,487,29.470737,0.04658,10.366,8.57,0,769414,0.046566967,18.7321,16.9349,16.1214,15.739,15.4174,0.0915,0.0673,0.0488,0.037,0.0262
48307,723335,J111717.08+284442.3,2215,53793,186,28.74511,0.04581,10.207,8.5,0,769187,0.045815498,19.1111,17.3521,16.5103,16.1245,15.8029,0.0859,0.0632,0.0458,0.0347,0.0246
48031,211178,J111717.40+284640.6,2213,53792,633,28.777971,0.04606,10.218,8.5,0,768560,0.046064433,18.6484,17.0937,16.3916,16.0036,15.6529,0.0849,0.0625,0.0453,0.0344,0.0244
48420,723336,J111717.62+292911.0,2215,53793,485,29.486391,0.04602,10.067,8.5,0,769412,0.046006925,19.1878,17.4312,16.6634,16.2887,16.0166,0.0918,0.0675,0.049,0.0371,0.0263
12410,214056,J111717.71+053045.5,835,52326,577,5.512651,0.04845,10.534,8.73,0,266170,0.04846016,17.8788,16.4565,15.7074,15.2899,15.002,0.3493,0.257,0.1864,0.1413,0.1002
48423,216619,J111718.56+293610.7,2215,53793,490,29.602976,0.04868,11.326,9.53,0,769417,0.04865895,18.626,16.6424,15.5523,14.939,14.4194,0.0966,0.0711,0.0515,0.0391,0.0277
48425,216620,J111720.82+292811.1,2215,53793,492,29.469774,0.04874,10.765,8.97,0,769419,0.048725713,18.6975,16.8269,15.9011,15.4065,15.0097,0.0924,0.068,0.0493,0.0374,0.0265
48530,723338,J111721.21+270415.3,2216,53795,349,27.070929,0.04819,10.124,8.5,0,769788,0.048181746,19.4089,17.5564,16.7375,16.3616,16.0757,0.089,0.0655,0.0475,0.036,0.0255
48523,211179,J111721.35+263949.5,2216,53795,320,26.663752,0.04762,10.539,8.74,0,769765,0.047636356,17.6356,16.1356,15.4684,15.076,14.8022,0.0869,0.0639,0.0463,0.0351,0.0249
44525,727925,J111721.58+325207.4,2107,53786,109,32.86874,0.03457,10.097,8.5,0,726525,0.034562934,17.9488,16.2902,15.578,15.2543,15.0115,0.14,0.103,0.0747,0.0567,0.0402
